Location,Timestamp,mq135_raw,soil_moisture,soil_temperature,speed,light_intensity_lux,sound_level,rain_detected,estimated_ppm,temperature,humidity,pressure,altitude,uv_index
19.0890_72.8690,1752072378.4528692,466,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072385.018254,469,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072391.3927486,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072397.6408396,470,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072403.9878983,471,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072410.7858536,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072417.8024952,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072424.4066157,469,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072430.9116733,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072437.6785185,459,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072443.9848018,474,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072450.217525,471,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072456.817603,469,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072463.2776544,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072469.860402,468,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072476.3929422,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072482.838181,473,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072489.1833072,464,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072495.6855798,465,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072502.3960223,470,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072508.8588798,469,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072515.9123337,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072522.9780917,473,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072530.1933706,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072536.8362176,473,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072543.3169904,462,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072549.7703488,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072556.1526115,467,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072562.5599968,463,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072569.6249635,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072576.4899797,468,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,1.0
19.0890_72.8690,1752072582.690421,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072589.4494698,476,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072595.9880314,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072602.5742981,465,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,3.0
19.0890_72.8690,1752072609.066606,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,1.0
19.0890_72.8690,1752072615.4257991,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072621.7868638,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072628.4209387,474,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,11.0
19.0890_72.8690,1752072634.9458158,451,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072641.2485425,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072647.8305745,473,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072654.188839,471,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072660.500336,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072666.7293866,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072673.1974387,466,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072679.9415689,469,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072686.5099938,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072693.301392,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072699.719872,459,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072706.3747203,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072712.569603,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072718.8946035,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072725.2482958,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072731.9056406,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072738.1467009,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072751.7265182,286,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072758.2184007,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,5.0
19.0890_72.8690,1752072764.9538016,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072771.5118434,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072778.019396,473,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072784.440661,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072792.1645217,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072799.4228733,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072806.1410997,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072813.9772964,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072820.8622036,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072827.4692256,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,11.0
19.0890_72.8690,1752072835.1594427,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072848.5080597,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072855.0592766,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072861.8213015,477,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072868.5163474,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072875.3449328,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072882.0778806,508,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072888.637199,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072895.1671467,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072901.7098517,506,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072908.2980165,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072915.0556161,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072922.0587761,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072928.758631,499,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072935.2777297,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072942.3782094,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072949.9013524,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752072970.1820416,455,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072977.2656841,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752072983.980774,499,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752072990.8352125,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752072997.2106802,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073003.729564,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073010.2136884,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073016.472047,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073023.1764712,498,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073029.568187,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073035.8964477,473,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073042.447585,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073049.2770185,528,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073055.7985902,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,5.0
19.0890_72.8690,1752073062.1764762,503,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073068.4517384,477,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,11.0
19.0890_72.8690,1752073074.782448,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073080.9999738,492,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073087.4726913,488,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073094.018167,510,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073100.3955705,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073106.9011757,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073113.2932513,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073119.7855637,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073126.025212,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073132.3489764,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073138.9658139,406,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,12.0
19.0890_72.8690,1752073145.3165517,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073151.7534895,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073158.1781588,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073164.4710407,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073170.881882,511,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073177.2055128,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073183.6192205,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073189.89654,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073196.2620354,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073202.5689812,505,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073209.1100826,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073215.2937188,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073223.7262864,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073230.0465078,488,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073236.3672018,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073242.7200766,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073249.151059,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073255.417334,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073261.8305066,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073268.1621253,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073274.6715267,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073281.0453188,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073287.3453043,508,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073293.781144,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073300.110098,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073306.4346805,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073312.825252,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073319.1402404,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073325.65734,499,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073332.0867693,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073338.356527,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073344.7036421,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073350.9110925,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,13.0
19.0890_72.8690,1752073357.2303112,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,12.0
19.0890_72.8690,1752073363.7639482,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073370.1592028,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073376.6319098,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073383.004901,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073389.4000354,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073395.7632349,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073402.0615478,511,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073408.4474828,464,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073414.763957,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073421.3565497,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073427.7199523,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073434.0101063,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073440.2138543,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073446.4999728,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073452.8126576,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,10.0
19.0890_72.8690,1752073459.187164,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073465.5482306,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073471.8880816,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,10.0
19.0890_72.8690,1752073478.3484073,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073484.6908631,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,6.0
19.0890_72.8690,1752073492.0295055,471,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073498.5594358,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,11.0
19.0890_72.8690,1752073504.926098,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073511.2047825,257,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073517.7358828,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073524.2361734,492,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073530.5251913,468,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073536.889744,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073543.569942,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,5.0
19.0890_72.8690,1752073549.8041518,470,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073556.0838587,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073562.455546,470,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073568.7661145,469,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073575.426896,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073581.900662,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073588.2740362,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073594.6926935,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073600.9427629,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073607.455382,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073614.0271926,438,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073620.367961,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073626.9162393,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073633.296504,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073639.7256706,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,1.0
19.0890_72.8690,1752073646.0023117,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073652.303569,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073658.6848364,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073664.8837054,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,12.0
19.0890_72.8690,1752073671.1828303,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073677.5152738,476,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073683.996333,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073690.2426944,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073696.5820456,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073703.1033537,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073709.4882145,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,5.0
19.0890_72.8690,1752073715.804941,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073722.1439283,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073728.5101671,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073734.947904,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073741.3980687,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073748.1019616,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073754.7399902,368,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073761.1859777,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073767.7158158,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073773.9834657,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,11.0
19.0890_72.8690,1752073780.3772259,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073786.732633,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073793.0258665,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,14.0
19.0890_72.8690,1752073799.3900447,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073805.7906456,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073812.1102602,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073818.4349313,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073824.7869751,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073831.1535127,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,6.0
19.0890_72.8690,1752073837.7327216,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073844.0602071,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073850.3835645,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073856.994772,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073863.2746181,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
